
CVJ ZZ INV Detalle de definición de Artículo

Fecha: 05-MAR-2026 04:00:35 PM

Parametros
----------
Unidad Operativa: 132
Organización de Inventarios DESDE: M03 CARVAJAL ESPACIOS PLANTA PALMIRA
Organización de Inventarios HASTA: M03 CARVAJAL ESPACIOS PLANTA PALMIRA
Jgo Categ 1: Categoría de Productos
Categorías Desde 1: 
A : 
Jgo Categ 2: Inventory Category Set
Jgo Categ 3: COSTOS_PAC
Artículo Desde: 22000000000
Artículo Hasta: 22999999999
Estado del Articulo: Active
Tipo de Articulo: 
Planificador: 
Fecha Creacion Inicial: 
Fecha Creacion Final: 
Atributos De Información General: Sí
Atributos De Artículo De Inventario: No
Atributos De Artículo De Listas De Materiales: No
Atributos De Artículo De Administración De Activos: No
Atributos De Artículo De Cálculo De Costos: No
Atributos De Artículo De Compras: No
Atributos De Artículos De Recepción: No
Atributos De Artículos De Atributos Físicos: No
Atributos De Artículos De Planificación General: No
Atributos De Artículos De Planificación MPS/MRP: No
Atributos De Artículos De Márgenes Tiempo: No
Atributos De Artículos De Trabajo En Proceso: No
Atributos De Artículos De Administración De Pedidos: No
Atributos De Artículos De Facturación: No
Atributos De Artículos De Servicio: No
Atributos De Artículos De Opcion Web: No
Atributos De Artículos De Catalogo: No

*** Cuando hay varias categorias para un Artículo. Revise la configuración.

Organización Inventario|Artículo|Descripción|Fecha de Creacion|Fecha de ultima actualizacion|Creado Por|Importado|Provisión Inventarios|NUMERADOS|En Custodia|Artículo Plan Vallejo|Cliente Producto|Flexfield12|flexfield13|Pricat Desc Larga|Pricat Desc Corta|Responsabilidad|Actualizado por|Atributo6|Categoria1|Categoria2|Categoria3|Primario|Rastreo|Fjción Precios|Secundario|Fjación p/Def|Fact Desv +|Fact Desv -|Conversiones|Tipo Art Usuario|Estado Articulo|Descripción Larga|Código de Clasificación Fiscal|Clase de Condición de Transacción|Cuenta de Ajuste por Inflación|Cuenta de Corrección Monetaria|Cuenta de Costos de Ventas|Flexfields 6|Flexfields 7|Aplicación de Artículo de Inventario
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108106|KIT PP TAPA DUCTO TERMINAL DOBLE LINK LKES010610|16-FEB-17|16-FEB-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.ELEMENTO DE REPOSICION.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.ELEMENTO DE REPOSICION|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|KIT PP TAPA DUCTO TERMINAL DOBLE LINK LKES010610|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108108|COSTADO PP SENCILLO TERMINAL 90X75CM ALMACENTRO LKES0301260|17-FEB-17|17-FEB-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|COSTADO PP SENCILLO TERMINAL 90X75CM ALMACENTRO LKES0301260|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108136|ESPALDAR COMPLETO Q1 ALTA|20-FEB-17|20-FEB-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SILLAS Y MESAS.OFIPARTES.ELEMENTO DE REPOSICION.N/A|MUEBLES.SILLAS Y MESAS.OFIPARTES.ELEMENTO DE REPOSICION|PRODUCTO TERMINADO.MUEBLES.DISTRIBUCION.OPEN|Unidad|Primario|Primario|||0|0|Específico Artículo|Producto Comprado|Active|ESPALDAR COMPLETO Q1 ALTA|IVA GENERAL|BIEN_DISTRI_GRAV-IVA_IYC_ICA|035.2110.0000.1435990200.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6135980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108137|SUPERFICIE RECTANGULAR PYM FORMICA VETAS 60X90X2.5CM PYM100010|21-FEB-17|30-MAY-25|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE RECTANGULAR PYM FORMICA VETAS 60X90X2.5CM PYM100010|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108141|SUPERFICIE RECTANGULAR PYM FORMICA VETAS 60X150X2.5CM PYM100010|21-FEB-17|30-MAY-25|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE RECTANGULAR PYM FORMICA VETAS 60X150X2.5CM PYM100010|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108142|SUPERFICIE RECTANGULAR PYM MDP MELAMINICO VETAS 60X150X2.5CM PYM100010|21-FEB-17|30-MAY-25|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE RECTANGULAR PYM MDP MELAMINICO VETAS 60X150X2.5CM PYM100010 LINEA INACTIVA DISEÑO|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108144|SUPERFICIE RECTANGULAR PYM MDP MELAMINICO VETAS 60X180X2.5CM PYM100010|21-FEB-17|28-FEB-25|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|MAYALA008_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE RECTANGULAR PYM MDP MELAMINICO VETAS 60X180X2.5CM PYM100010 LINEA INACTIVA DISEÑO|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108157|SUPERFICIE RECTANGULAR FORMICA 180X100X2.5CM LINK LKSU010516|21-FEB-17|28-DIC-23|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK.SUPERFICIE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK.SUPERFICIE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE RECTANGULAR FORMICA 180X100X2.5CM LINK LKSU010516|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108158|SUPERFICIE RECTANGULAR SUPERCOR 180X100X2.5CM LINK LKSU010516|21-FEB-17|28-DIC-23|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK.SUPERFICIE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK.SUPERFICIE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE RECTANGULAR SUPERCOR 180X100X2.5CM LINK LKSU010516|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108168|SILLA LOGAN SIN BRAZOS ASIENTO Y ESPALDAR PLASTICO MICROPERFORADO ESTRUCTURA 4 PATAS GRISO O NEGRA|22-FEB-17|11-ABR-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SILLAS Y MESAS.OFIPARTES.SILLAS DE COLECTIVIDAD INTERIORES.N/A|MUEBLES.SILLAS Y MESAS.OFIPARTES.SILLAS DE COLECTIVIDAD INTERIORES|PRODUCTO TERMINADO.MUEBLES.DISTRIBUCION.OPEN|Unidad|Primario|Primario|||0|0|Específico Artículo|Producto Comprado|Active|SILLA LOGAN SIN BRAZOS ASIENTO Y ESPALDAR PLASTICO MICROPERFORADO ESTRUCTURA 4 PATAS GRISO O NEGRA|IVA GENERAL|BIEN_DISTRI_GRAV-IVA_IYC_ICA|035.2110.0000.1435990200.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6135980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108191|PANTALLA PP FRONTAL 120CM VIDRIO LAMINADO-TEMPLADO PARA GABINETE INTERMEDIO LINK INGREDION LKES240127|24-FEB-17|31-OCT-24|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.PANTALLA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.PANTALLA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|PANTALLA PP FRONTAL 120CM VIDRIO LAMINADO-TEMPLADO PARA GABINETE INTERMEDIO LINK INGREDION LKES240127|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108228|LAPICERA AUXILIAR PP 40X40CM BANCOOMEVA ALMACENAMIENTO ALE770826|02-MAR-17|02-MAR-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.CAJONERA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.CAJONERA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|LAPICERA AUXILIAR PP 40X40CM BANCOOMEVA ALMACENAMIENTO ALE770826|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108236|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X120X2.5CM TEK TKSU150000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X120X2.5CM TEK TKSU150000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108237|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X135X2.5CM TEK TKSU150000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X135X2.5CM TEK TKSU150000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108238|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X150X2.5CM TEK TKSU150000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X150X2.5CM TEK TKSU150000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108239|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X165X2.5CM TEK TKSU150000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA VETAS 60X165X2.5CM TEK TKSU150000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108240|SUPERFICIE PRINCIPAL RECTA FORMICA 75X120X2.5CM TEK TKSU160000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA 75X120X2.5CM TEK TKSU160000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108241|SUPERFICIE PRINCIPAL RECTA FORMICA 75X135X2.5CM TEK TKSU160000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA 75X135X2.5CM TEK TKSU160000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108242|SUPERFICIE PRINCIPAL RECTA FORMICA 75X150X2.5CM TEK TKSU160000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA 75X150X2.5CM TEK TKSU160000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108243|SUPERFICIE PRINCIPAL RECTA FORMICA 75X165X2.5CM TEK TKSU160000|02-MAR-17|02-FEB-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|FRUALES674_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PRINCIPAL RECTA FORMICA 75X165X2.5CM TEK TKSU160000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108287|PANTALLA PP FRONTAL PYM FORMICA 36X150X1.5CM BANCO DE BOGOTA PYMES010118|06-MAR-17|06-MAR-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.KONCISA PP.PANTALLA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.KONCISA PP.PANTALLA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|PANTALLA PP FRONTAL PYM FORMICA 36X150X1.5CM BANCO DE BOGOTA PYMES010118|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108291|PEDESTAL PP FIJO EXTENSION TOTAL 40X45X71CM MANIJA EMBEBIDA 2 GAV. SENC + 1 GAV. ARCH.  ALE7702076|06-MAR-17|06-MAR-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.PEDESTAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.PEDESTAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|PEDESTAL PP FIJO EXTENSION TOTAL 40X45X71CM MANIJA EMBEBIDA 2 GAV. SENC + 1 GAV. ARCH.  ALE7702076|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108295|POLTRONA LUNA GIRATORIA BASE ALUMINIO PIRAMIDAL 4 APOYOS TAPIZADA EN TELA TIPO 3|07-MAR-17|16-JUN-22|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SILLAS Y MESAS.OFIPARTES.ELEMENTOS ESPACIOS COLABORATIVOS.N/A|MUEBLES.SILLAS Y MESAS.OFIPARTES.ELEMENTOS ESPACIOS COLABORATIVOS|PRODUCTO TERMINADO.MUEBLES.DISTRIBUCION.OPEN|Unidad|Primario|Primario|||0|0|Específico Artículo|Producto Comprado|Active|POLTRONA LUNA GIRATORIA BASE ALUMINIO PIRAMIDAL 4 APOYOS TAPIZADA EN TELA TIPO 3|IVA GENERAL|BIEN_DISTRI_GRAV-IVA_IYC_ICA|035.2110.0000.1435990200.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6135980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108296|POLTRONA LUNA GIRATORIA BASE ALUMINIO PIRAMIDAL 4 APOYOS TAPIZADA EN LANA|07-MAR-17|16-JUN-22|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SILLAS Y MESAS.OFIPARTES.ELEMENTOS ESPACIOS COLABORATIVOS.N/A|MUEBLES.SILLAS Y MESAS.OFIPARTES.ELEMENTOS ESPACIOS COLABORATIVOS|PRODUCTO TERMINADO.MUEBLES.DISTRIBUCION.OPEN|Unidad|Primario|Primario|||0|0|Específico Artículo|Producto Comprado|Active|POLTRONA LUNA GIRATORIA BASE ALUMINIO PIRAMIDAL 4 APOYOS TAPIZADA EN LANA|IVA GENERAL|BIEN_DISTRI_GRAV-IVA_IYC_ICA|035.2110.0000.1435990200.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6135980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108299|SILLA DELIA CON BRAZOS FIJOS TAPIZADO EN COLOR NEGRO|07-MAR-17|07-MAR-21|YCONSTAIN805_CO||SI||NO|||NO|||NO|MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SILLAS Y MESAS.SILLAS Y PARTES.SILLAS OFICINA OPERATIVAS.N/A|MUEBLES.SILLAS Y MESAS.SILLAS Y PARTES.SILLAS OFICINA OPERATIVAS|PRODUCTO TERMINADO.MUEBLES.DISTRIBUCION.OPEN|Unidad|Primario|Primario|||0|0|Específico Artículo|Producto Comprado|Active|SILLA DELIA CON BRAZOS FIJOS TAPIZADO EN COLOR NEGRO|IVA GENERAL|BIEN_DISTRI_GRAV-IVA_IYC_ICA|035.2110.0000.1435990200.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6135980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000108300|SILLA REVOLUTION ESPALDAR PLASTICO BLANCO- ASIENTO TAPIZADO- CON BRAZOS Y ESTRUCTURA CROMADA|07-MAR-17|07-MAR-17|YCONSTAIN805_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|YCONSTAIN805_CO||MUEBLES.SILLAS Y MESAS.SILLAS Y PARTES.SILLAS DE COLECTIVIDAD INTERIORES.N/A|MUEBLES.SILLAS Y MESAS.SILLAS Y PARTES.SILLAS DE COLECTIVIDAD INTERIORES|PRODUCTO TERMINADO.MUEBLES.DISTRIBUCION.OPEN|Unidad|Primario|Primario|||0|0|Específico Artículo|Producto Comprado|Active|SILLA REVOLUTION ESPALDAR PLASTICO BLANCO- ASIENTO TAPIZADO- CON BRAZOS Y ESTRUCTURA CROMADA|IVA GENERAL|BIEN_DISTRI_GRAV-IVA_IYC_ICA|035.2110.0000.1435990200.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6135980000.0000.000.F.00|||AR
